comparison,query_id,mask_ratio,left_margin_drop,right_margin_drop,left_descriptor_drift,right_descriptor_drift,left_positive_similarity_drop,right_positive_similarity_drop,left_rank_degradation,right_rank_degradation,left_failure_flip,right_failure_flip,left_hit_at_1,right_hit_at_1,left_hit_at_5,right_hit_at_5,left_hit_at_10,right_hit_at_10
connected_topk:random_token-minus-random_pixel,222,0.1,0.007699728012084961,0.015350657701492309,0.08178541660308838,0.111198890209198,0.014935851097106934,0.0345477044582367,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,234,0.1,0.024411886930465698,0.037070590257644656,0.05136375427246094,0.12715561389923097,0.029515087604522705,0.05167689919471741,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,241,0.1,-0.02392236590385437,-0.019216355681419373,0.16160457134246825,0.12501200437545776,0.013059026002883911,0.012276604771614075,-4.8,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
connected_topk:random_token-minus-random_pixel,242,0.1,0.0007493495941162109,-0.008824312686920166,0.15131858587265015,0.18514167070388793,0.04652043581008911,0.05785360932350159,0.4,0.2,0.4,0.2,0.6,0.8,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,245,0.1,0.007816684246063233,0.040594571828842164,0.06996313333511353,0.14204429388046264,0.023897612094879152,0.07077929973602295,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,249,0.1,0.0038246870040893554,0.005042564868927002,0.11993640661239624,0.16392199993133544,0.05984474420547485,0.08597111701965332,0.2,0.4,0.2,0.2,0.8,0.8,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,250,0.1,0.0033506453037261963,0.012149131298065186,0.11128460168838501,0.13550549745559692,0.02984017729759216,0.048071593046188354,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,253,0.1,0.01306174397468567,0.009885585308074952,0.1060854434967041,0.1264445185661316,0.055310416221618655,0.05364216566085815,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,258,0.1,0.02208511233329773,0.019861888885498048,0.07139067649841309,0.10091091394424438,0.026495599746704103,0.020127618312835695,0.4,1.0,0.4,0.8,0.6,0.2,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,266,0.1,0.019244962930679323,0.00759093165397644,0.09490355253219604,0.08765366077423095,0.03783806562423706,0.0360719084739685,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,268,0.1,0.016016513109207153,-0.0029825806617736817,0.11496542692184449,0.1370776653289795,0.011683183908462524,0.010608518123626709,0.6,0.2,0.6,0.2,0.4,0.8,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,275,0.1,0.02482095956802368,0.02800811529159546,0.11007298231124878,0.12353931665420533,0.030771690607070922,0.03263821005821228,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,290,0.1,-0.003271937370300293,-0.011843597888946534,0.1560489058494568,0.15584594011306763,0.042889362573623656,0.019015955924987792,0.8,0.0,0.4,0.0,0.6,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,301,0.1,0.005717754364013672,0.02370038628578186,0.10041549205780029,0.11689634323120117,0.02053174376487732,0.031044507026672365,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,307,0.1,0.023760780692100525,0.039463138580322264,0.11141196489334107,0.18769625425338746,0.02538819909095764,0.04142563343048096,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,313,0.1,0.024620068073272706,0.013836503028869629,0.15883126258850097,0.17185523509979247,0.041103440523147586,0.03435578942298889,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,315,0.1,0.006930720806121826,0.006440740823745727,0.05389704704284668,0.07453871965408325,-0.008059847354888915,0.006522852182388306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
connected_topk:random_token-minus-random_pixel,332,0.1,0.011872351169586182,0.0014649391174316405,0.12724329233169557,0.07793718576431274,0.014860284328460694,0.003760141134262085,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,333,0.1,0.01016445755958557,0.017088621854782104,0.16686254739761353,0.16388248205184935,0.049856054782867434,0.058720731735229494,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,334,0.1,0.02509981393814087,0.02897140383720398,0.13279528617858888,0.14467248916625977,0.05103554725646973,0.06154168844223022,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,343,0.1,0.052652955055236816,0.02178882956504822,0.14674108028411864,0.0918845772743225,0.06843363046646118,0.037455761432647706,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,349,0.1,0.003452533483505249,0.018029075860977174,0.07507461309432983,0.11618441343307495,0.03554797172546387,0.06375561952590943,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,350,0.1,0.001001262664794922,0.013283723592758178,0.08543187379837036,0.08587273359298705,0.03146021366119385,0.03560580015182495,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,355,0.1,0.02085452675819397,0.0036848366260528566,0.18830996751785278,0.10918300151824951,0.07308481335639953,0.0351982593536377,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,358,0.1,0.051847100257873535,0.04597490131855011,0.13482245206832885,0.13614524602890016,0.05578035712242126,0.0551203191280365,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,394,0.1,-0.001546400785446167,0.010485172271728516,0.07492071390151978,0.1225581407546997,0.028646516799926757,0.03719905614852905,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,397,0.1,0.009976959228515625,0.026298582553863525,0.07574877738952637,0.1650105357170105,0.02574268579483032,0.06159324049949646,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,409,0.1,0.03518031239509582,0.016329723596572875,0.17192749977111815,0.06723031997680665,0.027150166034698487,0.015922302007675172,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,429,0.1,0.052961033582687375,0.07626025676727295,0.17550082206726075,0.17521295547485352,0.05518263578414917,0.08545191884040833,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,437,0.1,0.039271426200866696,0.11019940972328186,0.11790788173675537,0.29087080955505373,0.040125155448913576,0.11824334859848022,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,454,0.1,0.002335578203201294,0.005421602725982666,0.10111774206161499,0.10160996913909912,0.020594292879104616,0.021771520376205444,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,464,0.1,0.026596921682357787,0.03126398622989655,0.08910902738571166,0.13566004037857055,0.029126352071762084,0.039128607511520384,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,471,0.1,0.002091771364212036,0.006940627098083496,0.17046948671340942,0.11366784572601318,0.012912917137145995,0.019950926303863525,17.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
connected_topk:random_token-minus-random_pixel,473,0.1,0.03016931414604187,0.0190948486328125,0.14089694023132324,0.10158225297927856,0.04588853120803833,0.030020523071289062,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,474,0.1,0.05747917294502258,0.07615723013877869,0.17171401977539064,0.22776714563369752,0.10012331008911132,0.13522120714187622,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,476,0.1,-0.013351261615753174,-0.027737534046173094,0.09895548820495606,0.20178831815719606,0.03058844804763794,0.02687919735908508,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,481,0.1,0.028845229744911195,0.0029620885848999023,0.17096782922744752,0.07404669523239135,0.056117820739746097,0.01823957562446594,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,482,0.1,0.029896676540374756,0.01866452693939209,0.11152689456939698,0.11859852075576782,0.04821873903274536,0.037191128730773924,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,486,0.1,0.0038432717323303224,0.015060508251190185,0.11630637645721435,0.15196775197982787,0.014370793104171753,0.04024583101272583,0.0,0.2,0.0,0.2,1.0,0.8,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,487,0.1,-0.0040487110614776615,0.06727083921432495,0.028322327136993408,0.24035561084747314,0.003844332695007324,0.09705712795257568,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,489,0.1,0.06528130173683167,0.1135185956954956,0.1774342656135559,0.24001704454421996,0.0777807891368866,0.1334304094314575,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,497,0.1,0.018384552001953124,0.030587583780288696,0.08666418790817261,0.16415584087371826,0.016876447200775146,0.049668741226196286,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,502,0.1,0.04124433398246765,0.03755003809928894,0.10991902351379394,0.16606630086898805,0.04178829193115234,0.05545528531074524,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,505,0.1,0.01977289319038391,0.0342093825340271,0.08076627254486084,0.11755306720733642,0.019978970289230347,0.05698786377906799,0.4,1.2,0.2,0.4,0.8,0.6,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,509,0.1,-0.019351309537887572,-0.0021742105484008787,0.095084547996521,0.12355836629867553,0.005487585067749023,0.014747369289398193,-1.6,-1.2,0.0,0.0,0.8,0.2,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,511,0.1,0.0028338849544525145,0.0034242868423461914,0.10106251239776612,0.20510289669036866,0.0424919605255127,0.08348798751831055,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,512,0.1,0.02925150990486145,0.02868696451187134,0.10073102712631225,0.12384365797042847,0.047354590892791745,0.04281715154647827,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,514,0.1,0.012479805946350097,0.009525197744369506,0.038427650928497314,0.08851152658462524,0.010700786113739013,0.006977343559265136,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,525,0.1,0.10016996264457703,0.06363070011138916,0.1875187039375305,0.14815962314605713,0.10417207479476928,0.0674208402633667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,527,0.1,0.0004288375377655029,-0.0013365328311920166,0.07963473796844482,0.11506321430206298,0.02352927327156067,0.03785241842269897,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,542,0.1,0.018273097276687623,0.01571860909461975,0.1665643572807312,0.1647030830383301,0.030395805835723877,0.029263514280319213,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,544,0.1,0.08691994547843933,0.056968897581100464,0.17629532814025878,0.1012604832649231,0.07836631536483765,0.04081915616989136,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,549,0.1,0.005394244194030761,0.022536709904670715,0.03865104913711548,0.10308772325515747,0.008933281898498536,0.02919376492500305,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,550,0.1,0.047492265701293945,0.04556366503238678,0.12970579862594606,0.14053049087524414,0.05027540922164917,0.053118550777435304,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,567,0.1,0.01417691707611084,0.009502661228179932,0.08462270498275756,0.10330439805984497,0.04498206377029419,0.04969930648803711,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,576,0.1,0.005918437242507934,-0.007209485769271851,0.15379389524459838,0.09008005857467652,0.04558932185173035,0.024113190174102784,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,589,0.1,0.004487025737762451,0.03934327960014343,0.11604509353637696,0.17459523677825928,0.010180032253265381,0.04295902252197266,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,592,0.1,0.004690098762512207,-0.0018259644508361816,0.09593247175216675,0.08189798593521118,0.049143850803375244,0.034145700931549075,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,598,0.1,0.021047407388687135,0.06308821141719818,0.07332583665847778,0.1812070369720459,0.026405227184295655,0.07014715075492858,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,602,0.1,0.02011222392320633,0.018218518793582918,0.1068261742591858,0.12151834964752198,0.018471892178058624,0.025261299312114717,51.4,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
connected_topk:random_token-minus-random_pixel,608,0.1,0.00614510178565979,0.04365675151348114,0.06223381757736206,0.16429606676101685,0.022166728973388672,0.07179079055786133,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,613,0.1,0.02964284420013428,0.022931742668151855,0.1987196683883667,0.13936445713043213,0.052612459659576415,0.04204391241073609,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,616,0.1,0.03116111159324646,0.021986562013626098,0.13698376417160035,0.11185613870620728,0.039084327220916745,0.04476627707481384,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,624,0.1,0.022702449560165407,0.03793459534645081,0.08971761465072632,0.09583731889724731,0.014122027158737182,0.029575514793395995,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,633,0.1,0.11072856187820435,0.08586037158966064,0.15624916553497314,0.14111065864562988,0.10802299976348877,0.08768721222877503,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,658,0.1,0.035283899307250975,0.042682725191116336,0.11294500827789307,0.1408887267112732,0.061014747619628905,0.07763711810111999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,670,0.1,-0.0026949405670166015,0.034595799446105954,0.04236871004104614,0.20974931716918946,0.0008996129035949707,0.09512081146240234,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,674,0.1,0.030231791734695434,0.06586383581161499,0.0996435284614563,0.1717376947402954,0.030642926692962646,0.08442866802215576,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,686,0.1,0.03681345283985138,0.06653251051902771,0.08266922235488891,0.1722094178199768,0.04221470952033997,0.07114660143852233,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,687,0.1,0.05591531991958618,0.03266431093215942,0.20956106185913087,0.14003936052322388,0.13917912244796754,0.07279502153396607,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,689,0.1,0.020160531997680663,0.021890753507614137,0.11693603992462158,0.09668749570846558,0.0626872181892395,0.04687488079071045,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,693,0.1,0.018183797597885132,0.0356450080871582,0.12196924686431884,0.20224571228027344,0.0578553318977356,0.10710826516151428,0.4,0.8,0.4,0.6,0.6,0.4,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,720,0.1,-0.002392566204071045,0.00657002329826355,0.1703261375427246,0.17979198694229126,0.02785962224006653,0.03647175431251526,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,733,0.1,0.015006786584854126,0.02174171805381775,0.041789042949676516,0.10193402767181396,0.015310800075531006,0.041633439064025876,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,18,0.1,0.009340578317642212,0.011604982614517211,0.0551019549369812,0.15771677494049072,0.012455034255981445,0.04771428108215332,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,22,0.1,0.049177241325378415,0.034286612272262575,0.14409441947937013,0.1872330904006958,0.06722906231880188,0.06352947354316711,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,34,0.1,-0.01977350115776062,0.011943338811397553,0.17291656732559205,0.16539102792739868,0.00043728649616241454,0.023995088040828706,-11.4,116.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw_topk:random_token-minus-random_pixel,36,0.1,0.010138499736785888,0.006086719036102295,0.1264309287071228,0.08728028535842895,0.05696268081665039,0.03418645858764648,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,37,0.1,0.029732787609100343,0.07131494879722595,0.07894982099533081,0.14493767023086548,0.015599656105041503,0.03696371912956238,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,42,0.1,0.009668534994125367,0.019306820631027222,0.08271204233169556,0.12514538764953614,0.016026437282562256,0.02577241659164429,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,43,0.1,0.015266722440719605,0.011109042167663574,0.0942349910736084,0.10504703521728516,0.02767358422279358,0.019525432586669923,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,48,0.1,0.021697348356246947,0.06854579150676728,0.07836827039718627,0.1988959550857544,0.021388107538223268,0.0692055881023407,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,59,0.1,0.02620776891708374,0.025774812698364256,0.08196817636489868,0.13369991779327392,0.043098282814025876,0.06590374708175659,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,66,0.1,0.0034351617097854613,-0.002570033073425293,0.09130444526672363,0.08601305484771729,0.020629552006721497,0.0074026167392730715,-0.2,-0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,72,0.1,0.00573732852935791,0.01164865493774414,0.07960370779037476,0.11782648563385009,0.02810906171798706,0.037962567806243894,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,105,0.1,0.010568964481353759,0.006873881816864014,0.22329248189926149,0.1855625629425049,0.0865332841873169,0.04901160597801209,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,110,0.1,0.004918158054351807,4.183053970336914e-05,0.09280241727828979,0.04394054412841797,0.03405808210372925,0.010863256454467774,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,112,0.1,0.026508507132530213,0.05326305627822876,0.2211733341217041,0.24955325126647948,0.09142568707466125,0.10547284483909607,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,119,0.1,0.009612995386123657,0.00710524320602417,0.0765458106994629,0.07873246669769288,0.004554533958435058,0.018446803092956543,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,129,0.1,0.01130596399307251,0.010914123058319092,0.15251636505126953,0.12475737333297729,-0.0053660541772842405,0.006695929169654846,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,136,0.1,0.03930583596229553,0.029819029569625854,0.17701562643051147,0.2005557656288147,0.04624188542366028,0.05440845191478729,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
